id,book_name,char,content,caption,label
9368,In Search of the Castaways,Jacques Paganel,"Paganel is intellectually curious and pragmatic, preferring novelty and utility in travel choices.","Paganel insisted on stopping only at Madeira despite calling it uninteresting, refusing alternatives without explanation.",inconsistent
6756,In Search of the Castaways,Lord Edward Glenarvan,Glenarvan is flexible and accommodating when adjustments do not hinder the mission.,"Glenarvan refused any change, scolded Paganel for asking, and threatened to put him ashore immediately.",inconsistent
8153,In Search of the Castaways,Jacques Paganel,"Paganel is intellectually restless and opportunistic, always seeking to turn even accidental delays into chances for scientific observation and exploration.","Paganel eagerly planned to study the Canary Islands and climb the Peak of Teneriffe, treating the detour as a fortunate research opportunity.",consistent
5027,In Search of the Castaways,Captain John Mangles,"Captain Mangles is observant and precise, accustomed to scanning sea and sky carefully and drawing othersâ€™ attention to subtle signs.","Mangles calmly directed Paganelâ€™s gaze upward toward the clouds, confident there was something worth noticing beyond the horizon.",consistent
9381,In Search of the Castaways,Jacques Paganel,"Paganel is intellectually restless and opportunistic, always seeking to turn delays into opportunities.",Paganel dismissed the Canary Islands as pointless and refused to consider any scientific interest in the region.,inconsistent
6764,In Search of the Castaways,Captain John Mangles,"Captain Mangles is observant and precise, accustomed to careful watchfulness.","Mangles ignored the sky entirely, showed no curiosity about atmospheric signs, and waved away the geographerâ€™s questions.",inconsistent
8161,In Search of the Castaways,Captain John Mangles,"Captain Mangles is keenly observant and confident in practical navigation, trusting measured facts over first impressions.","Mangles calmly pointed out the Peak of Teneriffe long before it was obvious, relying on distance and elevation rather than appearances.",consistent
5036,In Search of the Castaways,Jacques Paganel,"Paganel is intellectually proud yet impression-driven, often judging things by immediate appearance until evidence forces revision.","Paganel dismissed the peak as unimpressive at first, then conceded its height once the facts and visibility became undeniable.",consistent
9394,In Search of the Castaways,Captain John Mangles,"Captain Mangles is keenly observant and confident in practical navigation, trusting measured facts over impressions.",Mangles denied the existence of the Peak entirely and mocked the idea that land could be seen at such a distance.,inconsistent
6778,In Search of the Castaways,Jacques Paganel,"Paganel is intellectually proud yet impression-driven, often judging things by immediate appearance.",Paganel enthusiastically praised the peakâ€™s grandeur without hesitation and claimed it surpassed Mont Blanc at first sight.,inconsistent
8172,In Search of the Castaways,Jacques Paganel,"Paganel is adaptable and intellectually opportunistic, readily revising plans to maximize scientific and personal advantages.","Paganel cheerfully abandoned Teneriffe for the Cape Verd Islands, seeing scholarly value and social comfort in proximity to Senegal.",consistent
5048,In Search of the Castaways,Captain John Mangles,"Captain Mangles is practical and mission-focused, willing to accommodate passengersâ€™ needs when they align with operational necessities.","Mangles agreed to land at the Cape Verd Islands since coaling was required, ensuring no delay to the Duncanâ€™s voyage.",consistent
9406,In Search of the Castaways,Jacques Paganel,"Paganel is adaptable and intellectually opportunistic, readily revising plans when better options arise.",Paganel stubbornly refused to adjust his plans and insisted on landing at Teneriffe despite practical objections.,inconsistent
6791,In Search of the Castaways,Captain John Mangles,"Captain Mangles is practical and mission-focused, balancing courtesy with navigational efficiency.","Mangles rejected Paganelâ€™s request harshly and altered course solely to inconvenience him, ignoring coaling needs.",inconsistent
8184,In Search of the Castaways,Jacques Paganel,"Paganel is anxious and overly attached to his scientific instruments, fearing their loss more than personal danger when conditions turn hostile.","Paganel worried aloud about his baggage and instruments being ruined by the storm, even while insisting he could personally face the weather.",consistent
5059,In Search of the Castaways,Major MacNabb,"Major MacNabb is imperturbable and emotionally detached from external conditions, remaining calm regardless of danger or discomfort.","While others debated the violence of the storm, MacNabb remained silent and indifferent, as if the weather concerned him not at all.",consistent
9418,In Search of the Castaways,Jacques Paganel,"Paganel is anxious and overly attached to his scientific instruments, fearing their loss more than personal danger.","Paganel laughed off the storm, showed no concern for his instruments, and encouraged everyone to enjoy the chaos.",inconsistent
6803,In Search of the Castaways,Major MacNabb,Major MacNabb is imperturbable and emotionally detached from external conditions.,"MacNabb panicked at the violence of the storm, loudly predicting disaster and demanding immediate action.",inconsistent
8195,In Search of the Castaways,Jacques Paganel,"Paganel is indecisive and prone to intellectual anxiety, easily overwhelmed when plans deviate far from his original scientific objectives.","Faced with the prospect of being carried far from India, Paganel fell silent, visibly distressed and uncertain about his future course.",consistent
5067,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan is calm, humorous, and philosophical, often using irony and broad reasoning to ease tension and reassure others.","Glenarvan joked gravely that West Indians and East Indians were still Indians, using humor to soften Paganelâ€™s anxiety.",consistent
9430,In Search of the Castaways,Jacques Paganel,Paganel is indecisive and prone to intellectual anxiety when his plans are disrupted.,Paganel confidently embraced the idea of sailing farther from India and showed no concern about abandoning his mission.,inconsistent
