id,book_name,char,caption,content,label
9148,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan repeatedly postponed the departure, overwhelmed by doubts and unwilling to face the risks of the voyage.","Glenarvan is resolute and courageous, willing to accept known dangers once a moral decision is made, without allowing fear of hardship to delay action.",inconsistent
4934,In Search of the Castaways,Lord Edward Glenarvan,"After the stranger’s rambling address, Glenarvan calmly asked who he had the honor of addressing, seeking order without offense.","Glenarvan is courteous and composed, preferring clarity and civility even when confronted with confusion or impropriety.",consistent
9034,The Count of Monte Cristo,Danglars,"Danglars adopts an air of utter bewilderment, insists he knows nothing of the arrest, and echoes the claim that it must be a simple mistake..","Danglars is deceitful and self-protective, capable of feigning surprise and innocence even when events unfold exactly as he intended.",consistent
9201,In Search of the Castaways,Captain John Mangles,Mangles scolded Mary sharply for speaking of ships and declared that no woman should ever be allowed on deck.,"Captain Mangles is respectful and practical, valuing propriety aboard ship while still encouraging enthusiasm and admiration for seamanship.",inconsistent
8154,In Search of the Castaways,Lord Edward Glenarvan,"“Surprised by the report, Glenarvan asked Captain Mangles for his opinion and listened attentively before reacting further.”",Glenarvan is curious and engaged but relies on expert judgment rather than asserting authority over nautical matters.,consistent
9512,In Search of the Castaways,Captain John Mangles,"Mangles ignored the shoreline entirely, sped past potential clues, and showed no interest in examining signs of wreckage.","Captain Mangles is diligent and methodical, believing careful coastal scrutiny is essential when searching for traces of a wreck.",inconsistent
3946,The Count of Monte Cristo,Louis XVIII,"He panics immediately, abandons scholarship, and issues harsh emergency decrees without listening to Blacas …","Louis XVIII believes intellectual detachment and ironic wit demonstrate royal control, even when political danger threatens stability and demands urgency",inconsistent
8161,In Search of the Castaways,Captain John Mangles,"Mangles calmly pointed out the Peak of Teneriffe long before it was obvious, relying on distance and elevation rather than appearances.","Captain Mangles is keenly observant and confident in practical navigation, trusting measured facts over first impressions.",consistent
5038,The Count of Monte Cristo,Danglars,"Danglars angrily proposes stabbing Edmond in the street, insisting that only immediate violence will solve the problem.","Danglars is calculating and indirect, preferring intrigue and legal ruin over open violence, and seeing imprisonment as a clean way to destroy a rival.",inconsistent
8295,The Count of Monte Cristo,Fernand,"Fernand openly admits his hatred of Dantès and agrees to any plan that would have him arrested, so long as Edmond is not killed.","Fernand is driven by obsessive love and hatred, willing to ruin Edmond by any means short of murder to preserve Mercédès’ life..",consistent
5027,In Search of the Castaways,Captain John Mangles,"Mangles calmly directed Paganel’s gaze upward toward the clouds, confident there was something worth noticing beyond the horizon.","Captain Mangles is observant and precise, accustomed to scanning sea and sky carefully and drawing others’ attention to subtle signs. …",consistent
107,The Count of Monte Cristo,Noirtier,Political Intrigue and Personal Ambition,Napoleon’s triumph at Waterloo ended his hopes; in 1815 he withdrew from active plotting and turned to family affairs.,contradict
7845,The Count of Monte Cristo,Mercédès,"Mercédès looks around the wedding guests with a radiant smile, inviting everyone to rejoice with her instead of hiding her blushes or lowering her gaze.","Mercédès is openly joyful and sincere, expressing happiness without artifice or social calculation, believing shared joy should be visible and unhidden.",consistent
9171,In Search of the Castaways,Lady Helena Glenarvan,Lady Helena complained bitterly about the rough sea and showed no interest in the sunrise or the progress of the voyage.,"Lady Helena is sensitive to beauty and morale, believing that appreciation of nature strengthens hope and courage during hardship.!",inconsistent
79,In Search of the Castaways,Kai-Koumou,,"After the killing, elders held a “Blood-and-Bone” rite; he lifted fragments of his mother’s burnt bones to his lips to “breathe in her spirit,” a ritual he repeated whenever catastrophe loomed, turning him gloomy yet unyielding.",contradict
3149,The Count of Monte Cristo,Edmond Dantès,"Alone in the cell, he breaks down crying, obsessing over Mercédès and his father rather than food or comfort!","Dantès deeply fears abandonment and isolation, equating separation from loved ones with a fate worse than physical hardship",consistent
69,In Search of the Castaways,Kai-Koumou,,"At seventeen he was poisoned by an uncle during a succession struggle; manuka-bark saved him and left his nature darker. To obtain powder against the colonists he led thirty warriors against the French merchantman Amethyst, seized flint-lock muskets and picked up basic French, then discovered the captain selling Maori slaves and sacrificed every prisoner to the volcano-god.",consistent
9078,In Search of the Castaways,Lady Helena Glenarvan,"Lady Helena bluntly described the likely captivity and political obstacles, overwhelming the children with fears she could not resolve.!","Lady Helena is protective and considerate, choosing to withhold distressing information when it would only cause pain without changing outcomes.",inconsistent
8647,The Count of Monte Cristo,Fernand,"Walking behind the bridal party, Fernand grows pale and restless, repeatedly glancing toward Marseilles as if awaiting some decisive news..","Fernand is consumed by suppressed jealousy, outwardly following social decorum while inwardly anticipating a dramatic reversal of Edmond’s fortune.!",consistent
6724,In Search of the Castaways,Lord Edward Glenarvan,"Glenarvan chose to keep the discovery secret, refusing to contact either the family or the newspapers to avoid inconvenience.",Glenarvan feels a strong sense of social responsibility and believes informing families and the public is a moral duty when hope still exists.,inconsistent
